日付,レース場,レース番号,1着艇,2着艇,3着艇,1号艇_登録番号,1号艇_年齢,1号艇_支部,1号艇_体重,1号艇_級別,1号艇_全国勝率,1号艇_全国2連対率,1号艇_当地勝率,1号艇_当地2連対率,1号艇_モーター番号,1号艇_モーター2連対率,1号艇_ボート番号,1号艇_ボート2連対率,1号艇_展示タイム,1号艇_平均ST,1号艇_全体平均ST,1号艇_1着率,1号艇_2-3着率,2号艇_登録番号,2号艇_年齢,2号艇_支部,2号艇_体重,2号艇_級別,2号艇_全国勝率,2号艇_全国2連対率,2号艇_当地勝率,2号艇_当地2連対率,2号艇_モーター番号,2号艇_モーター2連対率,2号艇_ボート番号,2号艇_ボート2連対率,2号艇_展示タイム,2号艇_平均ST,2号艇_全体平均ST,2号艇_1着率,2号艇_2-3着率,3号艇_登録番号,3号艇_年齢,3号艇_支部,3号艇_体重,3号艇_級別,3号艇_全国勝率,3号艇_全国2連対率,3号艇_当地勝率,3号艇_当地2連対率,3号艇_モーター番号,3号艇_モーター2連対率,3号艇_ボート番号,3号艇_ボート2連対率,3号艇_展示タイム,3号艇_平均ST,3号艇_全体平均ST,3号艇_1着率,3号艇_2-3着率,4号艇_登録番号,4号艇_年齢,4号艇_支部,4号艇_体重,4号艇_級別,4号艇_全国勝率,4号艇_全国2連対率,4号艇_当地勝率,4号艇_当地2連対率,4号艇_モーター番号,4号艇_モーター2連対率,4号艇_ボート番号,4号艇_ボート2連対率,4号艇_展示タイム,4号艇_平均ST,4号艇_全体平均ST,4号艇_1着率,4号艇_2-3着率,5号艇_登録番号,5号艇_年齢,5号艇_支部,5号艇_体重,5号艇_級別,5号艇_全国勝率,5号艇_全国2連対率,5号艇_当地勝率,5号艇_当地2連対率,5号艇_モーター番号,5号艇_モーター2連対率,5号艇_ボート番号,5号艇_ボート2連対率,5号艇_展示タイム,5号艇_平均ST,5号艇_全体平均ST,5号艇_1着率,5号艇_2-3着率,6号艇_登録番号,6号艇_年齢,6号艇_支部,6号艇_体重,6号艇_級別,6号艇_全国勝率,6号艇_全国2連対率,6号艇_当地勝率,6号艇_当地2連対率,6号艇_モーター番号,6号艇_モーター2連対率,6号艇_ボート番号,6号艇_ボート2連対率,6号艇_展示タイム,6号艇_平均ST,6号艇_全体平均ST,6号艇_1着率,6号艇_2-3着率,1号艇が勝つか,2号艇勝利確率,3号艇勝利確率,4号艇勝利確率,5号艇勝利確率,6号艇勝利確率,1号艇以外で予測1着艇
2025-03-05,宮島,3,3,4,6,5219.0,24.0,福岡,53.0,B1,3.74,19.05,1.0,0.0,61.0,35.71,51.0,40.0,6.74,0.2073333333333333,0.1760294117647058,0.04,0.36,4443.0,38.0,山口,48.0,A2,5.17,27.71,6.21,36.84,36.0,36.84,69.0,38.83,6.81,0.1880952380952381,0.1973305084745762,0.037037037037037,0.074074074074074,4790.0,35.0,兵庫,53.0,A1,6.28,44.44,4.92,41.67,55.0,23.17,74.0,30.61,6.74,0.1577777777777777,0.1577642276422764,0.0,0.1428571428571428,4703.0,37.0,山口,52.0,A1,6.69,47.57,5.24,28.57,60.0,47.25,36.0,35.24,6.78,0.126060606060606,0.1386086956521739,0.2,0.4,3809.0,49.0,佐賀,53.0,B1,5.41,29.55,5.15,38.46,69.0,23.75,28.0,30.23,6.8,0.16475,0.1602857142857143,0.125,0.25,4766,34,群馬,56,B1,4.89,27.84,3.47,11.76,65,41.05,59,35.56,6.64,0.1093548387096774,0.127020202020202,0.0833333333333333,0.1666666666666666,0,0.17544823343834054,0.330478205353113,0.3732769926746292,0.06476220162004447,0.05603436691387289,4
2025-03-05,宮島,4,2,4,1,5118.0,24.0,佐賀,45.0,B2,4.84,31.58,5.28,20.0,56.0,26.74,82.0,37.11,6.8,0.1827272727272727,0.1938157894736842,0.0,0.3,4231.0,41.0,愛知,56.0,A2,5.28,31.62,5.04,32.0,75.0,17.81,78.0,38.54,6.76,0.1666037735849056,0.1636363636363636,0.0,0.125,4883.0,29.0,東京,53.0,A2,5.27,37.1,4.94,29.41,31.0,29.47,52.0,38.1,6.76,0.1166666666666666,0.1439664804469273,0.125,0.0,4090.0,44.0,埼玉,54.0,A1,6.09,46.15,6.16,43.75,51.0,41.86,75.0,33.78,6.8,0.1216666666666666,0.1239510489510489,0.4642857142857143,0.25,4295.0,38.0,兵庫,54.0,A1,7.14,56.0,7.09,54.55,53.0,30.59,66.0,42.68,6.72,0.1422,0.1362950819672131,0.0833333333333333,0.4722222222222222,3577,52,兵庫,56,B1,5.05,30.38,4.64,25.0,33,44.68,17,29.52,6.67,0.1761764705882353,0.1496391752577319,0.1612903225806451,0.1935483870967742,0,0.2269886972311709,0.22890289361618824,0.23298291232632573,0.2808287762100346,0.030296720616280613,5
2025-03-05,宮島,5,1,4,3,4323.0,38.0,岡山,58.0,A2,5.62,41.84,4.59,25.0,12.0,28.72,25.0,39.29,6.78,0.1485365853658536,0.1572413793103448,0.0,0.3448275862068966,5308.0,20.0,福岡,55.0,B1,3.29,11.54,2.0,0.0,38.0,38.71,79.0,32.38,6.8,0.21,0.1937662337662337,0.074074074074074,0.074074074074074,4175.0,42.0,埼玉,57.0,A2,5.6,38.27,4.69,31.25,24.0,36.56,67.0,28.74,6.81,0.1568571428571428,0.1479032258064516,0.0303030303030303,0.2424242424242424,5073.0,29.0,福岡,54.0,B1,4.79,22.22,3.78,11.11,82.0,37.21,64.0,34.83,6.68,0.18,0.1643010752688172,0.5932203389830508,0.288135593220339,4821.0,33.0,香川,56.0,B1,5.12,28.26,4.4,10.0,59.0,26.37,21.0,28.24,6.81,0.1835135135135135,0.1880092592592592,0.1964285714285714,0.4107142857142857,4264,40,山口,54,A1,6.59,52.03,5.7,31.58,26,30.85,31,34.95,6.87,0.1835,0.1586986301369863,0.1777777777777777,0.4222222222222222,0,0.10504362373262097,0.4266071566799596,0.20736276194947167,0.10199248925859847,0.1589939683793493,3
2025-03-05,宮島,6,2,1,6,3777.0,49.0,長崎,53.0,A2,5.67,36.84,4.44,16.67,20.0,32.58,32.0,35.71,6.77,0.16,0.1715573770491803,0.075,0.575,5027.0,28.0,山口,56.0,B1,5.38,37.08,4.87,20.0,73.0,42.27,81.0,35.42,6.77,0.1610714285714285,0.1671895424836601,0.0416666666666666,0.4791666666666667,4891.0,35.0,東京,47.0,A2,5.74,40.0,3.65,11.76,39.0,22.34,73.0,41.67,6.65,0.14025,0.1621982758620689,0.0975609756097561,0.2195121951219512,3878.0,47.0,山口,52.0,B1,3.94,12.7,2.0,0.0,35.0,37.08,39.0,43.48,6.79,0.1357692307692307,0.1759763313609467,0.4807692307692308,0.4615384615384615,4375.0,40.0,兵庫,52.0,A2,5.82,42.74,6.42,42.11,28.0,40.22,20.0,39.33,6.75,0.1621052631578947,0.1621691176470588,0.2222222222222222,0.5333333333333333,4570,36,愛知,53,A1,6.68,50.5,6.02,34.88,21,30.59,11,28.71,6.75,0.1451282051282051,0.1362271062271062,0.1,0.475,0,0.3161900104871866,0.3214735549226974,0.06493924889977558,0.14917056490632122,0.14822662078401921,3
2025-03-05,宮島,7,2,3,1,3775.0,50.0,岡山,59.0,B1,4.38,22.86,4.16,21.05,70.0,31.4,37.0,35.79,6.75,0.1561111111111111,0.177436974789916,0.3409090909090909,0.4090909090909091,4017.0,45.0,山口,46.0,A1,5.24,30.09,5.1,30.0,63.0,31.71,76.0,38.32,6.81,0.1658,0.1644244604316546,0.15625,0.1875,5219.0,24.0,福岡,53.0,B1,3.74,19.05,1.0,0.0,61.0,35.71,51.0,40.0,6.8,0.158,0.1760294117647058,0.1142857142857142,0.2857142857142857,5206.0,27.0,岡山,53.0,B1,4.64,25.96,2.43,8.93,30.0,31.87,61.0,36.36,6.75,0.1277777777777777,0.1475409836065573,0.7391304347826086,0.1956521739130435,4000.0,48.0,広島,55.0,A2,5.79,39.45,5.76,39.47,57.0,20.59,30.0,51.22,6.79,0.1768627450980392,0.1716447368421052,0.1034482758620689,0.3448275862068966,3551,53,福岡,44,B1,3.99,21.13,5.16,29.73,34,41.05,35,30.84,6.76,0.1817391304347826,0.1791208791208791,0.2727272727272727,0.3333333333333333,0,0.3189532982878015,0.2103761366478586,0.1711337468242101,0.27727081241251317,0.02226600582761677,2
2025-03-05,宮島,8,6,2,3,4990.0,27.0,福岡,48.0,B2,2.15,0.0,0.0,0.0,23.0,33.7,62.0,29.63,6.8,0.3433333333333333,0.2325,0.2608695652173913,0.4347826086956521,4233.0,41.0,群馬,52.0,A2,5.77,46.88,4.28,22.22,58.0,36.78,70.0,36.14,6.79,0.1390909090909091,0.1641947565543071,0.16,0.4,4231.0,41.0,愛知,56.0,A2,5.28,31.62,5.04,32.0,75.0,17.81,78.0,38.54,6.8,0.1642857142857142,0.1636363636363636,0.3225806451612903,0.3225806451612903,4790.0,35.0,兵庫,53.0,A1,6.28,44.44,4.92,41.67,55.0,23.17,74.0,30.61,6.76,0.1582926829268292,0.1577642276422764,0.5277777777777778,0.3611111111111111,4085.0,45.0,東京,55.0,B1,4.24,19.57,3.55,15.0,22.0,44.79,18.0,35.21,6.78,0.2332258064516129,0.2174468085106383,0.08,0.56,4584,35,岡山,53,A1,6.51,46.85,6.24,44.83,72,29.21,26,39.6,6.77,0.1228205128205128,0.1153007518796992,0.1578947368421052,0.5263157894736842,0,0.41521171957353264,0.1614853920126716,0.2543285868311466,0.03138319158374242,0.13759110999890672,2
2025-03-05,宮島,9,3,1,2,3349.0,57.0,長崎,52.0,A2,5.41,36.05,6.78,51.35,37.0,41.86,53.0,47.62,6.76,0.1251515151515151,0.1462637362637362,0.125,0.625,3596.0,55.0,埼玉,55.0,B1,4.3,17.86,3.72,20.0,25.0,31.11,27.0,33.71,6.79,0.1464102564102564,0.1640092165898617,0.2105263157894736,0.3157894736842105,4951.0,31.0,広島,55.0,B1,5.44,30.88,5.19,35.71,68.0,41.84,60.0,46.43,6.78,0.1279166666666666,0.1373469387755102,0.0769230769230769,0.5,4443.0,38.0,山口,48.0,A2,5.17,27.71,6.21,36.84,36.0,36.84,69.0,38.83,6.84,0.1868421052631579,0.1973305084745762,0.5,0.3125,5032.0,27.0,香川,53.0,B1,5.01,27.03,4.0,11.11,78.0,25.0,34.0,32.26,6.78,0.165,0.1689502762430939,0.0,0.3703703703703703,5308,20,福岡,55,B1,3.29,11.54,2.0,0.0,38,38.71,79,32.38,6.82,0.1817307692307692,0.1937662337662337,0.0416666666666666,0.375,1,0.15437056673720734,0.623003290614896,0.09812308863868875,0.10701274152322453,0.017490312485983362,3
2025-03-05,尼崎,2,1,5,2,4030.0,46.0,香川,50.0,A1,6.13,34.0,6.49,35.14,55.0,30.22,25.0,33.68,6.93,0.135,0.1349407114624506,0.0,0.3333333333333333,4847.0,30.0,東京,54.0,A1,6.88,47.47,5.33,44.44,30.0,37.63,58.0,31.22,6.87,0.1408695652173913,0.1387867647058823,0.0857142857142857,0.3714285714285714,4544.0,37.0,福岡,52.0,A1,7.11,56.2,7.58,66.23,47.0,35.32,50.0,30.53,6.87,0.1658823529411764,0.1598168498168498,0.064516129032258,0.1290322580645161,3854.0,52.0,兵庫,50.0,A1,6.84,41.0,7.99,65.52,36.0,33.84,62.0,33.68,6.86,0.138125,0.1311111111111111,0.04,0.28,3908.0,46.0,香川,55.0,A1,6.85,54.39,7.08,48.0,62.0,41.62,69.0,39.04,6.9,0.1397297297297297,0.1432442748091603,0.2857142857142857,0.4,3388,55,福井,53,A1,7.51,65.0,7.14,44.0,11,35.05,37,34.21,6.79,0.2142857142857142,0.1748901098901099,0.0476190476190476,0.4285714285714285,0,0.30935464296962667,0.32710268313341645,0.16918545927421794,0.12054234903997345,0.07381486558276554,3
2025-03-05,尼崎,4,1,4,2,4787.0,36.0,群馬,53.0,A1,6.43,41.3,8.71,55.88,29.0,30.48,36.0,44.39,6.86,0.1346153846153846,0.1384895833333333,0.1923076923076923,0.5,4686.0,33.0,滋賀,55.0,A1,6.23,38.1,7.04,43.48,42.0,31.66,55.0,39.89,6.85,0.1518918918918919,0.158391304347826,0.0625,0.625,4643.0,32.0,香川,52.0,A1,6.44,46.32,7.0,60.0,10.0,39.44,13.0,31.15,6.84,0.1302857142857142,0.1369266055045871,0.108695652173913,0.3478260869565217,4290.0,40.0,兵庫,51.0,A1,7.05,50.98,7.61,61.59,28.0,35.0,15.0,33.51,6.9,0.109,0.1240217391304347,0.0638297872340425,0.3404255319148936,4418.0,37.0,岡山,52.0,A1,8.99,70.0,7.53,44.19,24.0,32.32,60.0,40.1,6.81,0.1351724137931034,0.1301485148514851,0.0526315789473684,0.2894736842105263,4794,34,兵庫,55,A1,6.69,50.0,6.75,53.04,2,29.95,31,29.63,6.81,0.12,0.1243389830508474,0.5263157894736842,0.2894736842105263,0,0.39797734704028787,0.2490883932110353,0.16892492685160715,0.12793354625269718,0.05607578664437245,2
2025-03-05,尼崎,5,1,3,6,4719.0,31.0,大阪,51.0,A1,6.81,49.5,8.08,58.33,37.0,31.31,19.0,25.4,6.88,0.1386792452830188,0.1355212355212355,0.2162162162162162,0.4054054054054054,4472.0,37.0,兵庫,55.0,A1,7.08,54.76,6.66,47.1,41.0,32.14,29.0,32.4,6.83,0.1541304347826086,0.1511462450592885,0.175,0.225,4308.0,41.0,愛知,51.0,A1,6.55,46.49,7.34,65.71,6.0,32.98,59.0,29.84,6.84,0.1419047619047619,0.1570181818181818,0.3513513513513513,0.1351351351351351,3978.0,47.0,東京,51.0,A1,6.54,36.36,6.95,55.0,45.0,44.67,74.0,34.9,6.88,0.1446666666666666,0.143584229390681,0.1212121212121212,0.2727272727272727,3744.0,50.0,静岡,53.0,A1,7.14,62.63,7.07,48.84,60.0,31.25,18.0,34.76,6.76,0.1123529411764705,0.1242066420664206,0.0,0.0,4444,38,埼玉,51,A1,8.55,77.65,8.14,55.1,54,30.05,39,28.65,6.9,0.1515625,0.1429,0.3684210526315789,0.5087719298245614,1,0.28841786376436024,0.2801023656603097,0.18201276324244006,0.20188996540069623,0.04757704193219365,2
2025-03-05,尼崎,6,1,3,2,4477.0,37.0,福岡,56.0,A1,6.74,41.8,7.37,37.21,51.0,32.46,38.0,33.33,6.88,0.1162745098039215,0.1400829875518672,0.1914893617021276,0.5957446808510638,4238.0,41.0,群馬,52.0,A1,7.93,56.57,8.15,44.44,16.0,33.33,71.0,37.5,6.83,0.1236585365853658,0.1225321888412017,0.0588235294117647,0.4313725490196078,4391.0,38.0,福井,52.0,A1,6.65,45.16,7.2,48.0,20.0,36.68,70.0,38.02,6.86,0.1243478260869565,0.1557971014492753,0.0277777777777777,0.5,4528.0,36.0,埼玉,53.0,A1,6.13,43.27,6.58,40.0,34.0,35.2,68.0,34.55,6.84,0.1467647058823529,0.1512653061224489,0.05,0.475,3415.0,55.0,大阪,52.0,A1,7.07,41.82,7.14,43.18,15.0,26.98,56.0,36.02,6.87,0.1463636363636363,0.1435793357933579,0.0238095238095238,0.3095238095238095,4446,38,兵庫,51,A1,6.97,52.5,6.08,42.42,12,32.09,43,33.33,6.86,0.1583333333333333,0.1425951557093425,0.6779661016949152,0.2033898305084746,0,0.5914585309464901,0.17844266227369415,0.1157731809769971,0.06123314214213497,0.05309248366068352,2
2025-03-05,尼崎,7,1,2,4,4743.0,32.0,滋賀,54.0,A1,6.64,45.3,6.23,54.29,18.0,40.89,41.0,38.42,6.9,0.1185483870967741,0.1420819112627986,0.12,0.4,4512.0,35.0,兵庫,51.0,A1,6.71,49.19,6.99,57.53,63.0,33.33,34.0,39.46,6.92,0.1492682926829268,0.1465808823529411,0.2711864406779661,0.423728813559322,4350.0,39.0,福岡,53.0,A1,6.94,44.0,7.42,47.22,57.0,32.65,20.0,34.92,6.93,0.134375,0.1274377224199288,0.024390243902439,0.4634146341463415,3909.0,51.0,静岡,54.0,A1,6.45,49.54,7.52,55.17,40.0,39.58,63.0,27.96,6.87,0.1119512195121951,0.1158992805755395,0.108695652173913,0.2826086956521739,4739.0,33.0,香川,51.0,A1,6.27,40.17,6.8,48.21,25.0,28.72,47.0,32.81,6.88,0.1367441860465116,0.1460797342192691,0.0208333333333333,0.25,4524,36,静岡,53,A1,7.07,47.96,5.94,27.78,22,44.95,23,32.07,6.85,0.1047222222222222,0.1162083333333333,0.3846153846153846,0.1923076923076923,1,0.3792218831136352,0.2891848355130624,0.2081008877210345,0.08606661758824953,0.037425776064018534,2
2025-03-05,尼崎,8,1,2,4,3854.0,52.0,兵庫,50.0,A1,6.84,41.0,7.99,65.52,36.0,33.84,62.0,33.68,6.85,0.1394736842105263,0.1311111111111111,0.0555555555555555,0.1944444444444444,4362.0,40.0,群馬,54.0,A1,6.73,43.3,7.06,50.0,14.0,33.84,40.0,33.15,6.84,0.1239473684210526,0.1257312252964427,0.0857142857142857,0.3142857142857143,4415.0,38.0,福井,54.0,A1,6.6,45.45,6.6,49.25,33.0,39.09,54.0,34.05,6.85,0.1401785714285714,0.1391447368421052,0.0588235294117647,0.1176470588235294,4850.0,30.0,愛知,54.0,A1,6.5,52.83,7.15,59.26,52.0,34.5,45.0,29.17,6.88,0.0929729729729729,0.1161946902654867,0.0,0.1818181818181818,4643.0,32.0,香川,52.0,A1,6.44,46.32,7.0,60.0,10.0,39.44,13.0,31.15,6.85,0.143030303030303,0.1369266055045871,0.0,0.0769230769230769,4659,33,大阪,54,A1,6.38,44.25,6.55,47.62,50,28.95,21,35.29,6.88,0.1478048780487805,0.1398154981549815,0.2222222222222222,0.4444444444444444,0,0.42562908014152356,0.18743337389720796,0.21670299515931365,0.12855622987410711,0.04167832092784775,2
2025-03-05,尼崎,9,1,6,4,4290.0,40.0,兵庫,51.0,A1,7.05,50.98,7.61,61.59,28.0,35.0,15.0,33.51,6.89,0.1177272727272727,0.1240217391304347,0.0285714285714285,0.3428571428571428,4688.0,32.0,東京,53.0,A1,6.67,48.28,5.89,0.0,27.0,27.81,52.0,38.42,6.9,0.1484444444444444,0.133731884057971,0.1025641025641025,0.3333333333333333,4444.0,38.0,埼玉,51.0,A1,8.55,77.65,8.14,55.1,54.0,30.05,39.0,28.65,6.9,0.1288461538461538,0.1429,0.125,0.25,4757.0,35.0,徳島,52.0,A1,6.59,43.86,5.89,18.52,26.0,27.94,26.0,38.17,6.91,0.1447916666666666,0.1422758620689655,0.0,0.3125,4544.0,37.0,福岡,52.0,A1,7.11,56.2,7.58,66.23,47.0,35.32,50.0,30.53,6.84,0.1787179487179487,0.1598168498168498,0.0,0.3,4494,37,静岡,52,A1,7.47,52.75,6.11,21.05,32,34.69,73,32.61,6.85,0.176,0.1381338028169014,0.75,0.0833333333333333,1,0.24666117083585667,0.5191219017893843,0.12664926615064662,0.07711185349120102,0.030455807732911372,3
2025-03-05,桐生,1,2,4,3,3891.0,49.0,福井,55.0,B1,4.06,17.28,3.6,14.89,34.0,36.84,25.0,42.86,6.79,0.1603225806451612,0.1676056338028169,0.2,0.3428571428571428,4404.0,39.0,兵庫,54.0,B1,4.76,26.09,4.67,33.33,70.0,33.33,42.0,21.05,6.87,0.1941935483870968,0.20625,0.1818181818181818,0.4242424242424242,3517.0,57.0,東京,57.0,B1,5.48,39.67,4.38,26.92,25.0,51.72,38.0,37.04,6.81,0.1636111111111111,0.142532751091703,0.5909090909090909,0.2727272727272727,4432.0,38.0,埼玉,57.0,A2,5.68,33.63,4.71,23.53,36.0,50.0,61.0,27.91,6.8,0.1513157894736842,0.1582666666666666,0.0869565217391304,0.4347826086956521,3652.0,51.0,群馬,56.0,B1,4.1,17.95,4.13,18.87,63.0,31.03,58.0,39.58,6.92,0.2009090909090909,0.197363184079602,0.1052631578947368,0.4210526315789473,4293,39,愛知,59,A2,5.41,37.93,5.29,35.71,29,34.21,19,34.0,6.86,0.176774193548387,0.1656122448979592,0.0,0.4285714285714285,0,0.24294857372728346,0.34642208631826527,0.33074414363119053,0.036790729496272476,0.0430944668269883,3
2025-03-05,桐生,2,1,3,4,5216.0,24.0,群馬,53.0,B1,5.41,38.54,4.31,20.37,40.0,41.38,47.0,40.82,6.79,0.2094285714285714,0.1675565610859728,0.0,0.4210526315789473,4040.0,46.0,兵庫,59.0,A2,5.51,32.0,6.07,40.0,37.0,36.84,75.0,33.33,6.71,0.1678378378378378,0.1481171548117154,0.0,0.1538461538461538,4389.0,39.0,大阪,53.0,B1,5.0,30.0,3.59,12.5,38.0,51.85,70.0,27.91,6.69,0.1721428571428571,0.1822033898305084,0.44,0.24,4266.0,39.0,東京,56.0,A1,6.47,43.14,6.69,48.28,67.0,33.33,52.0,36.36,6.72,0.1528571428571428,0.1406854838709677,0.0714285714285714,0.238095238095238,5245.0,23.0,愛知,53.0,B2,3.7,18.29,2.44,11.11,32.0,27.59,54.0,42.55,6.83,0.2256666666666666,0.2221276595744681,0.088235294117647,0.2058823529411764,4022,44,福岡,59,A2,5.18,32.22,5.33,33.33,64,32.14,35,30.91,6.76,0.161025641025641,0.1496052631578947,0.0285714285714285,0.1714285714285714,0,0.2810263021532433,0.20510269257420882,0.4228922372883134,0.04247549674226709,0.04850327124196739,4
2025-03-05,桐生,3,2,1,3,4346.0,39.0,福岡,54.0,B1,4.33,34.43,4.67,33.33,47.0,47.37,33.0,20.37,6.81,0.1286666666666666,0.1551121076233184,0.0,0.1,5033.0,27.0,愛知,57.0,B1,3.81,20.24,4.73,31.25,71.0,48.28,55.0,45.1,6.84,0.189047619047619,0.1875609756097561,0.0,0.1111111111111111,5087.0,25.0,埼玉,53.0,A2,6.17,43.37,4.74,28.57,51.0,58.33,50.0,30.77,6.8,0.1711764705882353,0.187431906614786,0.46,0.26,4411.0,38.0,大阪,55.0,B1,5.81,38.13,4.69,26.92,41.0,28.13,22.0,26.09,6.71,0.1942553191489361,0.1835135135135135,0.1489361702127659,0.5106382978723404,3686.0,50.0,群馬,51.0,A2,5.91,39.32,6.11,39.13,73.0,37.14,72.0,46.3,6.79,0.1494594594594594,0.1364598540145985,0.0851063829787234,0.3617021276595745,4136,44,福岡,51,A1,6.53,45.56,6.72,56.41,16,27.59,73,37.5,6.7,0.1689130434782609,0.1436144578313253,0.0888888888888888,0.4666666666666667,0,0.13400035831634763,0.40604341826161494,0.25214130842043025,0.11906069679676691,0.0887542182048403,3
2025-03-05,桐生,5,3,2,1,4431.0,38.0,三重,53.0,B1,5.03,29.81,4.63,30.23,62.0,25.93,30.0,46.15,6.76,0.1251428571428571,0.1529081632653061,0.0526315789473684,0.3947368421052631,5009.0,28.0,福岡,55.0,B1,5.6,40.43,5.92,30.77,35.0,37.5,18.0,27.66,6.84,0.1560975609756097,0.1529953917050691,0.0277777777777777,0.3055555555555556,4905.0,30.0,大阪,53.0,B1,4.62,27.27,5.75,50.0,54.0,41.67,63.0,22.92,6.75,0.1697674418604651,0.1766804979253112,0.0,0.2058823529411764,4363.0,40.0,福岡,52.0,A2,5.59,33.33,4.5,27.78,61.0,24.0,68.0,50.0,6.85,0.151081081081081,0.1585714285714285,0.0,0.25,4379.0,40.0,東京,56.0,A2,6.29,38.1,5.26,30.77,18.0,23.33,51.0,34.62,6.76,0.1681081081081081,0.1703347280334728,0.0,0.1153846153846153,4168,42,大阪,54,A1,6.0,45.71,7.22,33.33,66,40.0,11,45.65,6.69,0.1704761904761904,0.1489940828402366,0.7285714285714285,0.2,0,0.4365825699848515,0.2569570927898109,0.12205566307659343,0.11197625110462522,0.0724284230441188,2
2025-03-05,桐生,6,1,3,4,4172.0,42.0,岡山,52.0,A1,6.14,43.1,6.2,44.44,45.0,43.24,12.0,38.89,6.66,0.1277611940298507,0.1513494809688581,0.1590909090909091,0.5681818181818182,3652.0,51.0,群馬,56.0,B1,4.1,17.95,4.13,18.87,63.0,31.03,58.0,39.58,6.83,0.1775757575757575,0.197363184079602,0.2727272727272727,0.4772727272727273,4672.0,38.0,岡山,52.0,B1,4.69,27.03,5.73,46.67,12.0,58.7,32.0,30.19,6.76,0.1844186046511627,0.1808490566037736,0.15,0.55,5245.0,23.0,愛知,53.0,B2,3.7,18.29,2.44,11.11,32.0,27.59,54.0,42.55,6.75,0.185625,0.2221276595744681,0.0,0.4571428571428571,3850.0,52.0,群馬,53.0,B1,5.17,37.68,4.75,26.26,46.0,30.77,59.0,32.08,6.72,0.1503448275862069,0.1497905759162303,0.0526315789473684,0.3947368421052631,3642,53,静岡,52,B1,4.53,23.08,2.33,0.0,65,41.67,69,13.16,6.8,0.1951851851851851,0.1790155440414507,0.5714285714285714,0.3333333333333333,1,0.10683001862103574,0.579031104357783,0.09487058220822843,0.19418663106199008,0.025081663750962536,3
2025-03-05,桐生,7,1,3,5,4888.0,37.0,群馬,52.0,A2,5.9,41.82,5.82,36.73,69.0,41.18,64.0,23.81,6.66,0.1597674418604651,0.1652918287937743,0.0526315789473684,0.4736842105263157,3517.0,57.0,東京,57.0,B1,5.48,39.67,4.38,26.92,25.0,51.72,38.0,37.04,6.86,0.1292307692307692,0.142532751091703,0.1052631578947368,0.5263157894736842,3554.0,52.0,愛知,52.0,A1,6.44,48.18,5.58,41.94,14.0,38.46,23.0,30.43,6.76,0.17,0.1785416666666666,0.09375,0.46875,5300.0,22.0,愛知,53.0,B2,2.17,5.68,0.0,0.0,26.0,32.14,48.0,24.39,6.71,0.2069230769230769,0.1840196078431372,0.0333333333333333,0.2666666666666666,4411.0,38.0,大阪,55.0,B1,5.81,38.13,4.69,26.92,41.0,28.13,22.0,26.09,6.84,0.1672549019607843,0.1835135135135135,0.0,0.1666666666666666,4358,40,三重,50,B1,4.28,26.67,4.44,23.08,55,34.48,16,24.49,6.85,0.2143333333333333,0.20695,0.5531914893617021,0.2765957446808511,1,0.3492355330208867,0.45461830741592235,0.04694660446556514,0.12216263991071812,0.02703691518690774,3
2025-03-05,桐生,8,5,1,4,5087.0,25.0,埼玉,53.0,A2,6.17,43.37,4.74,28.57,51.0,58.33,50.0,30.77,6.87,0.1706818181818181,0.187431906614786,0.1111111111111111,0.4222222222222222,3629.0,55.0,埼玉,52.0,B1,5.94,44.64,5.08,34.94,13.0,28.21,44.0,21.43,6.77,0.15125,0.1552112676056338,0.1111111111111111,0.3555555555555555,3542.0,56.0,愛知,56.0,B2,3.69,22.03,3.74,19.35,23.0,27.59,53.0,44.68,6.83,0.1869230769230769,0.1942537313432835,0.1428571428571428,0.3333333333333333,5216.0,24.0,群馬,53.0,B1,5.41,38.54,4.31,20.37,40.0,41.38,47.0,40.82,6.8,0.12575,0.1675565610859728,0.0789473684210526,0.3421052631578947,4044.0,45.0,大阪,53.0,A1,7.0,49.5,6.92,46.15,30.0,43.33,15.0,29.27,6.76,0.1368571428571428,0.1393333333333333,0.0,0.3023255813953488,3870,49,福井,52,B1,4.92,30.3,5.31,31.25,31,47.22,45,50.0,6.89,0.1706666666666666,0.1593564356435643,0.2333333333333333,0.3666666666666666,0,0.16634425089726118,0.07013794690981065,0.22747862388092546,0.5092651782144186,0.026774000097584107,5
